"","study","CMS_label","mean_RAV1575","mean_RAV834","sd_RAV1575","sd_RAV834"
"26","GSE14333_eset","CMS1",-0.050692134755649,1.38417042212293,0.7642920647593,0.686646163895872
"27","GSE14333_eset","CMS2",-0.894024849224937,-0.643628147376145,0.694417450337712,0.481762041041854
"28","GSE14333_eset","CMS3",-0.374690291137343,0.707849911005653,0.752522732789731,0.513623164229125
"29","GSE14333_eset","CMS4",1.08253106473068,-0.7856150587676,0.622119527056491,0.606100174588865
"30","GSE14333_eset","not labeled",0.167231139181988,0.115439503633498,0.481861979633894,0.600023151492719
"31","GSE17536_eset","CMS1",0.326827574169831,1.46077516514859,0.802666828287616,0.556808395989535
"32","GSE17536_eset","CMS2",-0.707215381091804,-0.594626645200153,0.594989126708891,0.519830930736548
"33","GSE17536_eset","CMS3",-0.363270033602816,0.481622732927959,0.580882573568063,0.630772582177635
"34","GSE17536_eset","CMS4",1.17872953655323,-0.637473000493659,0.899361815564659,0.509497893821458
"35","GSE17536_eset","not labeled",-0.133141936469465,0.00279283555255589,0.605434302781015,1.05382762102896
"36","GSE17538.GPL570_eset","CMS1",-0.0457978464320674,1.34505769154771,0.61409549628803,0.556510679930161
"37","GSE17538.GPL570_eset","CMS2",-0.705735741617144,-0.795140190171185,0.624829013390657,0.490833808297062
"38","GSE17538.GPL570_eset","CMS3",-0.310060396018001,0.730995491231239,0.607618280925291,0.44323207912842
"39","GSE17538.GPL570_eset","CMS4",1.1431726105794,-0.455540808385065,0.822822827771923,0.767506802732224
"40","GSE17538.GPL570_eset","not labeled",-0.450113556538812,-0.178930786500262,0.938260490978652,0.576935148732464
"41","GSE2109_eset","CMS1",0.157221914812629,1.36967830191501,0.625982324845276,0.629510831628638
"42","GSE2109_eset","CMS2",-0.780535849005098,-0.489233644866672,0.620786017027232,0.55463410384895
"43","GSE2109_eset","CMS3",-0.396261106820815,0.737667778024256,0.793263726007095,0.567741168186534
"44","GSE2109_eset","CMS4",1.07816236488879,-0.849957620287998,0.73749064711284,0.559851459482919
"45","GSE2109_eset","not labeled",-0.0443966732169302,0.192940209477449,0.645333416024951,0.852230221659214
"46","GSE21510_eset","CMS1",0.227717231752263,0.805332441766208,0.987233417161545,0.673832539043002
"47","GSE21510_eset","CMS2",-0.647979587278022,-0.73320488770267,0.667020168326832,0.427465589904115
"48","GSE21510_eset","CMS3",-0.38408327068815,0.370085793492266,0.780034621712497,0.639144151040204
"49","GSE21510_eset","CMS4",0.464116516259859,-0.637797899664562,0.861435234451477,0.39493458047892
"50","GSE21510_eset","not labeled",0.119669044781001,-0.43235427282843,0.747432079995222,0.45216228968811
"51","GSE21815_eset","CMS1",0.351979922308263,1.38563759208538,0.898787242329003,0.800540422952069
"52","GSE21815_eset","CMS2",-0.331869418533719,-0.573350359842549,0.809528846827881,0.442759931885646
"53","GSE21815_eset","CMS3",-0.190514049436469,0.539706598772491,0.80259355030331,0.561665524660194
"54","GSE21815_eset","CMS4",0.688516599529551,-0.833613001668753,1.3408151914922,0.475586682010751
"55","GSE21815_eset","not labeled",0.111700919112687,-0.100411521783618,0.922737107048847,0.770611608832868
"56","GSE26682.GPL570_eset","CMS1",0.228880617068181,1.65285218378417,0.775343383774588,0.575872438942225
"57","GSE26682.GPL570_eset","CMS2",-0.689329693254805,-0.670143676075014,0.559735477642306,0.47597159460494
"58","GSE26682.GPL570_eset","CMS3",-0.33639209199747,0.850945700484067,0.720932906404726,0.640607464503132
"59","GSE26682.GPL570_eset","CMS4",1.04840939633953,-0.558826945535649,0.826330256057985,0.62332302534827
"60","GSE26682.GPL570_eset","not labeled",-0.111249631005065,0.10501454365679,0.919832209361172,0.796892997806313
"61","GSE26682.GPL96_eset","CMS1",0.380367949580933,1.61850995168121,0.897772254200334,0.959769284993234
"62","GSE26682.GPL96_eset","CMS2",-0.849616415782321,-0.544042936203412,0.608338003279754,0.501024689658177
"63","GSE26682.GPL96_eset","CMS3",-0.240712987318539,0.770689140537822,0.481835556537538,0.69456600968782
"64","GSE26682.GPL96_eset","CMS4",1.01618353769974,-0.618378144104503,0.834104348534804,0.578447055966532
"65","GSE26682.GPL96_eset","not labeled",0.108194639657667,0.316470584522977,0.695120904438981,0.855474331377408
"66","GSE33113_eset","CMS1",0.0303281268527253,1.25004529913633,0.7196414849866,0.512907967078954
"67","GSE33113_eset","CMS2",-0.685341696006674,-0.759064891835343,0.649437281936592,0.458272078750733
"68","GSE33113_eset","CMS3",-0.579587350444783,0.487281822810304,0.690470064742229,0.461536592184544
"69","GSE33113_eset","CMS4",1.15692776389557,-0.77589674751028,0.806337748266403,0.834212576490337
"70","GSE33113_eset","not labeled",0.353180680074218,0.28818442191936,1.04070065450505,0.70460671491253
"71","GSE39582_eset","CMS1",0.265123115885461,1.49010522560892,0.797900230086427,0.555154659203672
"72","GSE39582_eset","CMS2",-0.669467132601745,-0.647288760224158,0.522520780237232,0.471905299209038
"73","GSE39582_eset","CMS3",-0.453987814762351,0.610061876901189,0.663589459504808,0.574832654857149
"74","GSE39582_eset","CMS4",1.14939255343573,-0.589173244315388,0.837138463518456,0.690189543932903
"75","GSE39582_eset","not labeled",-0.057958607462396,0.0453926356570469,0.775088658799376,0.8638927738075
"76","NHS.HPFS_eset","CMS1",0.222256401799735,1.59440735793273,0.670074222678231,0.596261609600549
"77","NHS.HPFS_eset","CMS2",-0.397354554860056,-0.779540763411878,0.652541749070464,0.512766262742533
"78","NHS.HPFS_eset","CMS3",-0.431919515794306,0.63140766054473,0.905314017952206,0.702393804784859
"79","NHS.HPFS_eset","CMS4",0.918694863795699,-0.638323399007357,0.709419560279288,0.690868569233583
"80","NHS.HPFS_eset","not labeled",-0.110030230107764,-0.0183109767783733,1.08933132800057,0.781700556389986
"81","TCGA.COAD_eset","CMS1",0.583496906024014,1.53795390765069,0.833646167868558,0.588053548489498
"82","TCGA.COAD_eset","CMS2",-0.705331788010979,-0.628703509211559,0.711711209617469,0.526188059547762
"83","TCGA.COAD_eset","CMS3",-0.205461264630119,0.301191072363303,0.503842436926282,0.564496448636269
"84","TCGA.COAD_eset","CMS4",0.822694551647219,-0.591957433128719,0.935024544502649,0.567924914957894
"85","TCGA.COAD_eset","not labeled",-0.125846749414064,-0.207853141433133,0.779791096242973,0.711093948316773
"86","TCGA.RNASeqV2_eset","CMS1",-0.179790287155055,1.32581209378235,0.727824376614954,0.515294693978206
"87","TCGA.RNASeqV2_eset","CMS2",-0.748671839152408,-0.578394808566718,0.724727351202839,0.579438881546613
"88","TCGA.RNASeqV2_eset","CMS3",-0.433578389406483,0.760228980576247,0.664354830609351,0.655296238138496
"89","TCGA.RNASeqV2_eset","CMS4",1.00374871247951,-0.776981390017814,0.655054861455,0.577351242766819
"90","TCGA.RNASeqV2_eset","not labeled",0.202779828575543,0.203066423242973,0.737646563702011,0.80905262070204
